text	sentiment
AmericanAir 45min wait to get de-iced in Tulsa.Not good service.Looks like everyone will miss connections, not due to weather. Fight is on	0
AmericanAir my flight 1337 is Cancelled Flightled.  Can you let me know what my new flight info is?	0
AmericanAir ...why would you sell seats for a 7 hour flight with half of the legroom occupied by an escape raft? http://t.co/DTHEyOFXrB	0
AmericanAir dmed back	0
Yessir RT “AmericanAir: @yourlocalnyer Good morning, Rob. We're showing the flight to sunny Mexico just pushed off the gate.”	0
AmericanAir My flight through Dallas was Cancelled Flightled and I talked to reservations agent and got a new flight but have not received an email	0
AmericanAir #last #flight #ever on #AA. You botched this weather delay to the point of absurdity. I'd pay more to fly @Delta	0
AmericanAir - I'd be happy to hold on the phone, but your phone system is not allowing that and simply hangs up.	0
AmericanAir Trying desperately to rebook my moms flight. Waited 10 hours for callback, got disconnected and they didn’t call back. #help	0
AmericanAir Thanks but don't understand why they couldn't have used the tug at the next gate over, ground crew took a break? #unacceptable	0
AmericanAir That will be the third time I have been called by 800-433-7300 an hung on before anyone speaks. What do I do now???	0
AmericanAir now the second flight I was put on was Cancelled Flightled with no explanation!! Missed my first meeting!!#outraged😡😡	0
AmericanAir How clueless is AA. Been waiting to hear for 2.5 weeks about a refund from a Cancelled Flightled flight &amp; been on hold now for 1hr 49min	0
AmericanAir F-A-N-T-A-S-T-I-C!! thanks again for coming thru with great customer service!	1
AmericanAir No! We departed 24 hours Late Flightr, with a crazy crew. One of the lady simply freaked out and got away from job before departure.	0
AmericanAir Don't require us to memorize a five-word phrase and remember it after we hear another six million options	0
AmericanAir 2 months and still no exec platinum member cards. What gives?	0
AmericanAir For the love of all that is holy, if your automated phone system is going to give like 8 options, give numerical shortcuts	0
AmericanAir you can tweet but not call! You're like a bad boyfriend!	0
.AmericanAir @TyWinter it's really the small things--the details--that make an excellent experience or a really irritating one.	1
AmericanAir Thanks! Great stuff! I can only imagine how jammed everything is.	1
AmericanAir @British_Airways trying to speak with an agent about my flight to London tonight but can't get anyone from AA.  Can you help?	0
AmericanAir Oh,i already have turned  itover to them, but apparently losing someones bag on their honeymoon doesn't require accountability	0
AmericanAir I've been trying to reach your customer service for TWO days. I have received zero response. Never traveling AA again.	0
AmericanAir 6 hours to get backs back after being sat on a plane for 4 hours to have flight Cancelled Flightled with only one small drink	0
AmericanAir @CNN @nbsnewsr @cnnbrk except you aren't working with her AmericanAir youve done nothing to help	0
AmericanAir need help on a reservation. Can you follow so that I can DM details? Thanks!	0
AmericanAir you need to have a look at your handling of flight 106 and 104. Company of yours size should have protocols in place to help	0
AmericanAir literally just stopped allowing people to wait in line for customer service. Incredible. From worst to no customer service.	0
AmericanAir We've 15 official complaints signed by #AmericanAirlines Lima supervisor. Customer Relations pls compensate 4 the 10-hour delay	0
AmericanAir I need to rebook and I cannot get an agent. Can you help?	0
AmericanAir back in UK now no thanks to your staff that wouldn't me or the other passengers stranded. Just laughed at us	0
AmericanAir followed. I tried to @USAirways record locator number, gave me an error code	0
AmericanAir Well if you won't let me handle my reservation/change online, &amp; your Reservation call # hangs up on me wtf do I do?? Bullshit.	0
AmericanAir Yay, thanks! Appreciate the help, I know it's NUTS right now with the cold and ice!	1
AmericanAir received an email requesting I call about a res. but I keep getting kicked off of your phone system. Help?	0
AmericanAir need help changing a flight. Please dm	0
AmericanAir flight Cancelled Flightled and was trying to reschedule but 800 number just says to call back	0
AmericanAir Will my us air points now be combined with yours?	0
AmericanAir and feel free to email me mikehertz7@gmail.com - don't worry, we're not going anywhere but this damn Tarmac for a bit!	0
AmericanAir research buddy. Read my previous tweets and get some context.	0
AmericanAir you have said the same thing to me over and over again but phrased differently. How about some actual help?	0
AmericanAir because your plane's toilet wasn't working and they needed gas. This is flight 1081 leaving Dulles going to LAX. Do some...	0
AmericanAir you're not finding it bc @united  rebooked us on your airline when they realized they couldn't get us home - and we're at ORD	0
AmericanAir is 2513 and 1555 on time or Cancelled Flightled?	0
AmericanAir Thank you.	1
AmericanAir boarded flight 2334 at 8:30am.  Now 11:40.  Still sitting on runway.  Lots o fun	0
AmericanAir Funny you should say that. I have been monitoring since January 1st. No change in availability. #fakeawards #LUVisbetter	0
AmericanAir done.	0
AmericanAir would it be possible to change my flight on your website? Many thanks	0
AmericanAir flight home Cancelled Flightled today.  Any way we can get another flight to NYC from Texas? 4 hour wait for a call back from airline	0
AmericanAir @justynmoro I totally agree.  You get the automatic phone attendent that goes NO WHERE and hangs up.  Lousy service!	0
AmericanAir this receipt doesn't show the evoucher value nor does it mention having used an evoucher	0
AmericanAir I've been trying to call your reservations desk for past 12 hours and can't get through.  This is not what I expected.	0
AmericanAir customer service is terrible.Been waiting 6 weeks for a reply to an email. Not helpful at all and keep brushing off problems!	0
AmericanAir it's taken care of already. I've come to expect this level of horrible service from you time and time again	0
AmericanAir why am I not being given a callback option??! Why has this service been turned off?	0
AmericanAir I was flying today to MTY Mex at 9:30am but still appear Cancelled Flight, Where can i talk for another flight?	0
AmericanAir You didn't call, did you. Try it, and then you'll understand.  It's not possible to reach an agent,I don't know what else to do	0
AmericanAir Ok. We will probably Cancelled Flight our flights then, take a refund, and get home another way. Wednesday won't work for us.	0
AmericanAir  that's what I am hoping for	0
AmericanAir Also, I have to wait more than 2 hours before I can speak to someone on the phone?  I can't wait 2 hours.  :(	0
AmericanAir make that 7hours now	0
AmericanAir me too. Despite the chaos, I'm still grateful for a flight home ✈️	1
AmericanAir How am I supposed to Cancelled Flight it if I can't do it online?  I don't want to lose all the funds on the ticket.  HELP!!! :(	0
AmericanAir poor customer service is just unacceptable.. Also how bout the surfer on the front of your website. #noloveforsurfers #pretend	0
AmericanAir I need HELP!  I'm trying to Cancelled Flight a flight before it takes off but I can't get a hold of ANYONE because all lines are busy.	0
AmericanAir it's always nice coming home but I wish you'd fly LAX-MAD and keep me away from Iberia 😜✈️ #GoingForGreat	1
AmericanAir Trying  to Cancelled Flight fligt 2321 O'Hare to Dallas 12:17pm. High call volume no one answer. Online no confirmation. #thankU	0
AmericanAir No I was not given the choice by the rep Meelan (UK AA Contact Center) to escaLate Flight to a supervisor and had to book with change	0
AmericanAir Retrain in Customer Service first, make proper adjustments when Cancelled Flightling flights. Own up to your Mistakes.	0
AmericanAir wish you had a better mobile app.  You should look at the app from @united as it is much more seemless to check in	0
AmericanAir delayed flight six hours. Missed international connection= extra night in a hotel and still have to pay for a 15lb surfboardbag	0
AmericanAir dmed the name	0
AmericanAir no vouchers 4 Cancelled Flighted flight due 2 weather. Today's issue, broken tire. No vouchers cause tire was broken by weather. #nomoAA	0
AmericanAir worst airline! You Cancelled Flight our flight and don't even let us know even though we are traveling with children.	0
AmericanAir long mait. Repair wait at gate - Capt Said paperwork formality- forced to check bag rudely-returning CC reader doesn't work	0
AmericanAir One hour to check in is 45 minutes too long. MIA FAIL.	0
AmericanAir thx for showing me that your Twitter appreciates me more than your employees. Sure another airline would like my $1300 #nohotel	0
AmericanAir thanks! a response is better than nothing at all {ahem, @USAirways}	1
AmericanAir I can't get through to a customer rep to help me out. This is the only option I have got.	0
AmericanAir those were snacks we left on purpose for your team. :) for being so helpful this morning at the desk and on the phone!	1
AmericanAir flight 353	0
AmericanAir She could even see that I had tried to make the transaction but wouldn't offer me the price I'd tried to purchase it at.	0
AmericanAir @USAirways ma'am if you have a complaint you should visit our customer service desk {sees line ~45 people deep}	0
AmericanAir @united we'll have time and they aren't doing a damn thing. I'm the guy in the winter hat and frowny face	0
AmericanAir So much for Status, EP and 1.5 million miles.  Revenue First class ticket and Im sitting in Coach thanks your rude CS staff	0
AmericanAir @united just deplaned at O'Hare gate K13. Why don't you send a customer service rep to discuss my situation? God knows...	0
AmericanAir I DM'd you. Anything you can do?	0
AmericanAir By the time the 2 hrs passed before I got a call back, the ticket was more $$. It wasn't my fault yet I had to pay extra	0
AmericanAir this is all i gotta say to y'all &amp; your staff... for real http://t.co/rKPRxTGvfL	0
AmericanAir No, it wouldn't let me complete transaction because it was one way from Barbados to NYC	0
AmericanAir: my brother's flight into DFW was Cancelled Flightled yesterday. Are you flying from ONT to DFW today?	0
AmericanAir the customer service today is unsat, Flight cnx, not notified, called for 6 hours and the phone line does not even let me hold	0
AmericanAir refund	0
AmericanAir I'm still patiently waiting for a response to my complaint email on Fri. What is the normal response time?	0
AmericanAir the flight I'm trying to change is in 4 hours and I've been trying to reach an agent for 72 now. THIS IS UNBELIEVABLE.	0
AmericanAir Why is it ok that no-one can help me with the bag you lost on my honeymoon 3months ago, this is not responsible or professional	0
AmericanAir SJC-&gt;LAX. After the fourth time, I gave up!	0
AmericanAir my flight to San Angelo via Dallas from Orlando Cancelled Flighted help! On hold and disconnect	0
AmericanAir @_Lucy_May surely much better to let us all share the feedback unless you have something to hide?	0
AmericanAir your staff at JFK airport are discussing the way we we're left stranded	0
AmericanAir Can you add my KTN to an existing reservation? It's not letting me add it online....	0
AmericanAir still no response from AA. great job guys!	0
AmericanAir I need help Cancelled Flighting an upcoming flight made with AAdvantage miles. Record locator HFJKTO. Can someone please assist?	0
AmericanAir confused at the definition of a preferred seat. I paid extra for one and got a regular seat with no legroom. Unimpressed.	0
AmericanAir Lost black wallet at #DallasAirport.I was on flight 2208 to CLE.Would appreciate ur help. Last I used it at @Starbucks on A20.	0
AmericanAir Thank you, but I'll be Cancelled Flighting my return flight, as I've already rebooked with another airline so I can get home today.	0
AmericanAir fl 249 to DFW is leaving Newark on time but is going to Nashville first.  Will I get stuck in Nashville?	0
AmericanAir Howdy, having trouble getting rebooked after flight Cancelled Flightled. Can't get thru via phone and Web erroring out. Can you help?	0
AmericanAir Oh yea? That's it? C'mon buddy! Bring your special friend @united to the conversation - they seem to be doing NOTHING AT ALL	0
AmericanAir why are there only 2 agents at domestic check in at MIA?! WTF? Huge lines and many people with Cancelled Flightled flights.	0
AmericanAir I was told I had a 20minute wait time after waiting hours. And an hour has gone by. This is ridiculous	0
AmericanAir I dmed	0
AmericanAir don't see response!	0
AmericanAir gotta love those skycaps, solving problems faster than anyone else in the terminal. And they did it with a smile on their face	1
AmericanAir you guys need to educate your employees on what a pink tag is AND STOP LOSING MY GUITAR FOR THE 10 THOUSANDTH TIME!	0
AmericanAir pretty frustrating when you can't even stay on hold to get help after a flight Cancelled Flightation!	0
AmericanAir @united You're both equally terrible, and I'm going to fight until I get complete satisfaction for how we were mistreated	0
AmericanAir @united wrote back saying 'it's been a challenging week...that's for sure - no shit.	0
AmericanAir @united contact me, or do something to alleviate this terrible, terrible service. But no, your 22 year old social media guru	0
AmericanAir @united week is going to make up for anything, or put me at ease.  You should be asking me how you can fix things, how to...	0
AmericanAir @cnnbrk they didn't address the assult or drinks spilled on her  the drunk passenger had to have a wheelchair to get off plane	0
AmericanAir @united and a complete lack of faith in your companies. It's really a shame that you think telling me it's been a challenging	0
AmericanAir Priority baggage evidently means it comes out last	0
AmericanAir @united getting us to where we need to be. This is not acceptable. Not to mention, Cancelled Flighting meetings/interviews for my client	0
AmericanAir between your airline and @united I've now spent three extra days traveling (DOMESTIC) and spent hundreds of dollars...	0
AmericanAir has the worst flights and customer service, this is the second time I've been Cancelled Flighted. Gotta pay for hotel and find rides now.	0
AmericanAir flight from DC to LA, not to mention fix the circuit breaker in our bathrooms because this plane is as old as me...	0
AmericanAir what an incredibly arrogant thing to say while I sit here at O'Hare waiting for your incompetent airlines to refuel on a...	0
AmericanAir why is it from June 1 thru December 31 there are no bus/first milesaaver awards available from cun to nyc? #Explain #whyfly	0
AmericanAir @cnnbrk she tried they are not doing anything said they would talk to stewardess about serving drunks drinks how does that help	0
AmericanAir please improve business extra flight reservation process. can't book online?  what century are we in? 25 min+ on hold	0
AmericanAir I tried already and I am on the waiting list for a call back #2hourwaitsucks	0
AmericanAir the most stressful morning and still had to pay to check a bag. LAX is a madhouse with a lot of angry customers. Yikes	0
AmericanAir its only 1500 characters, i will respond via formal letter. Trust me, I have plenty to say.	0
AmericanAir as of now, will do my best to never fly w/ #AmericanAirlines ever again. Y'all have made this a day to remember.	0
AmericanAir 4 phone calls, 2 hrs of being sent back &amp; forth between two lines in the terminal and it's the skycap that finds a solution	0
AmericanAir Thanks for the response.Tough night for all involved. Our flight got Cancelled Flightled as we started taxiing down the runway.	0
AmericanAir what response? Is our flight out of Montrose Cancelled Flightled or not?	0
AmericanAir thank you for responding rather quickly btw	1
AmericanAir the saga continues..	0
AmericanAir thanks for the DM rescheduling. Unfortunately your operations process at LAX is chaos &amp; the reps refused to print the ticket	0
AmericanAir ok thank you!	1
AmericanAir could you guys follow me so I can dm yall please	0
AmericanAir Cancelled Flighting my flight today because of weather in Dallas without being charged?	0
AmericanAir No. I was told I got put on another flight and that I would get an email. Still haven't gotten one yet.	0
AmericanAir Please try it yourself - call 1-800-433-7300 and see what happens... then you'll understand.  #allrepresentativesbusy #nooption	0
AmericanAir Thank You! CC: @packermama1	1
AmericanAir I tried to check in, but they redirect me to call in to @USAirways, which I also can't get into contact with	0
AmericanAir flight delayed 3 times today due to flight officer. 4333 from pit to ord. 5 hour delay to date. #bademployeeproblem?	0
AmericanAir --(pt 2) and the AA reservations phone number has been less than helpful, telling me to change things online when I can't.	0
AmericanAir yes but not with much help from you guys	0
AmericanAir thank you for NOT Cancelled Flighting all flights and putting my husbands life in danger driving in this weather. #safetyfirst	1
AmericanAir Are there any travel advisories for Toronto, ON today? I can't access anything regarding international travel on your website--	0
AmericanAir I understand that. But 14 hours Late Flightr, I still haven't heard a word! How can you plan your week with no zero information!	0
AmericanAir two were non revs, right?	0
AmericanAir check your DM please	0
AmericanAir finally called! Can't get met Seattle so refund will be processed. Thanks	1
AmericanAir My reservation is on hold, not me.  Wish I was on hold but that's not possible with the phone issues at #americanair	0
AmericanAir the app doesn't allow Canadian address. I used the mobile Canadian site and it will not let you select a passenger.	0
AmericanAir You are having phone issues.  Please fix it!!!!	0
AmericanAir I can't!!!  No one can't get to hold.  You can't get past the automated reply.  It hangs up on you.  #FRUSTRATED	0
AmericanAir trying to get home is beyond complicated. It's should not be this hard. Students are split up and we will not fly AA ever again	0
AmericanAir is your website down? I haven't been able to check in to my flight all morning.	0
AmericanAir can you tell me why flight 1542 from dfw to phl was Cancelled Flightled for tomorrow?	0
AmericanAir how we looking? We going to be able to get out on time? #flight353	0
AmericanAir My boyfriend was supposed to be home Saturday but his flight from DC was Cancelled Flightled yet again. Please get him home!	0
AmericanAir I tried that &amp; they have been disrespectful not professional &amp; my 2nd flight been Cancelled Flighted I have to get home for a surgeryHELP	0
AmericanAir - answer the phones.  Trying to change a reservation and haven't been able to get a human to pick up in two days.	0
AmericanAir now because you couldn't add my ktn, which I asked for numerous times and no one answers the phone, I missed my flight!!#upset	0
AmericanAir flight US1562 from RIC2DFW was Cancelled Flightled yesterday &amp; I was on hold w/ cust. service from 6-10pm EST...4 hours, no answer...	0
AmericanAir got off the phone w/ rep now flight has disappeared. Locator IRRLCD she said I was rescheduled. Help please.	0
AmericanAir =UNAmerican Airlines just lies and poor customer services...	0
AmericanAir thank you	0
AmericanAir they @cathaypacific @cathaypacificUS can't even tell me what country they are in 😥😥	0
AmericanAir I sent you a DM, can you please help.	0
AmericanAir awesome flight this morning on AA3230! Awesome crew and even landed early!	1
AmericanAir yes. Just sayin' that was a particularly poorly handled situation.	0
AmericanAir I had to pay extra $$ cos that flight was no longer available just because it wouldn't accept my US Card for a 1 way into NYC	0
AmericanAir - And @AirSouthwest  had a flight from Chicago to Buffalo about an hour before our flight -- do they not care about safety?	0
AmericanAir can you?	0
AmericanAir Could have voided the ticket since it was &gt; 24hrs since Flight Booking Problems. Are you going to waive the fees? Still can't get through.	0
AmericanAir - So does that mean your other flights going into Buffalo from other locations, you don't care about their safety?	0
AmericanAir I've been in line for over half hour trying to see a representative, now I might even miss the next flight too, unacceptable	0
AmericanAir been trying to speak to agent for 24hrs about my Cancelled Flightled flight but reps always busy. how do I get ahold of you?	0
AmericanAir Please follow me.	0
AmericanAir Any way that we could look at other options for today?	0
AmericanAir you're almost as bad as @united	0
AmericanAir @USAirways use the app you say?? http://t.co/WnY9TzsR8N	0
AmericanAir there is two hour wait	0
AmericanAir can't get thru to anyone on phone	0
AmericanAir  when do you anticipate decisions for Cancelled Flightlations at DFW tomorrow morning? Need to rearrange hotel reservations, etc. ASAP!	0
AmericanAir I saw it finally come through on the mobile app. However it's for tomorrow and I have meetings tonight that I'm trying to make.	0
AmericanAir I've been calling your 1800 # all morning to change my name for an upcoming trip but am not able to get through. Please advise!	0
AmericanAir @USAirways but I take meds that make me severely dehydrated {sigh}	0
AmericanAir dm me your email address,  I will tell you my ordeal, then you tell me what you think is fair	0
AmericanAir I did set up notifications through AA &amp; Us airways. still nothing	0
AmericanAir how can I get travel question answered quickly... Online and calling not helping with this busy day	0
AmericanAir  upon entering plane to 2 @USAirways stewardesses: can I have some water? no we don't do that. please take your seat	0
AmericanAir The website won't let me view my reservation due to changes made outside http://t.co/nwF2FkA8fY. I'm on hold now to get help.	0
AmericanAir I meant can you use the 50k bonus sign up mileage for Alaska flights or only American?	0
AmericanAir @USAirways outbound flight: 2 hour delay b/c air traffic &amp; 2 gate changes dividend miles member gets no email or text updates	0
AmericanAir record locator oaaret got email we couldn't be rebooked but got no notification flight was Cancelled Flightled	0
AmericanAir please confirm 2917 from CID-DFW at 11:30 departure will be/is Cancelled Flighted. Don't want to make the hour drive!	0
AmericanAir Huge thanks for fixing our flights! appreciate the customer service. now if only i could get seats assigned: me next to my wife	1
AmericanAir #oaaret is our flight Cancelled Flightled?	0
AmericanAir it's not a friend it's a legally required chaperone on a school trip.	0
AmericanAir @RLDelahunty record l#oaaret got email we couldn't get rescheduled on another flight but don't know if flight is Cancelled Flightled	0
AmericanAir it's more than technical problems. #frustrated #answerthephone 
Res. on hold and can't get thru to use a credit to pay for it	0
AmericanAir good morning, please let me know if I will be able to get those luggage tags.   Tx!	0
AmericanAir Cancelled Flighted flights, now I'm rerouted and have over 12 hrs of travel but you will bump paying customers for non revs. #custserv	0
AmericanAir on hold again....estimated 2 hr hold	0
AmericanAir they sent her a letter and said they would talk to the stewardess about serving drunks drinks how does that help	0
AmericanAir Supervisor M.Robinson just served a lot of attitude, Cancelled Flighted my flight out of spite, then put me back on on #crazybitch	0
AmericanAir at gate c11. Your gate agents are turning paying customers away in favor of non revs	0
AmericanAir the one at 11:30am? My app still shows it as on time!	0
AmericanAir @andyellwood @delk lol. I was sure I'd wake up to more of a response than this half-thought auto tweet. hope you made it out.	0
AmericanAir AA2334 Second week in a row delayed, due to mechanical issues. All the sleet outside and yet we're stuck changing a tire	0
AmericanAir  thanks hoping that by wed I can get back to DFW	1
AmericanAir @Delta @VirginAtlantic I need a vacation from all this ice! http://t.co/45kTsSK18J	0
AmericanAir keep trying to call to change reservation and you keep hanging up on me	0
AmericanAir Will do. Appreciate the replies though.	1
AmericanAir although there was a 6 hour delay every single staff member from the ticket desk to the admirals club in was as sweet as pie	1
AmericanAir how are the runways at DFW? Will you be flying Late Flightr today? Thanks.	0
AmericanAir BRING MY FIANCÉ @meerikangas BACK TO ME!	0
AmericanAir hahahaha! This is crazy! Well here's to another night at the airport!!	0
AmericanAir Kudos to ticket agents for #2224 for making passengers check bags that are too big to fit in overhead.	1
AmericanAir but you're not sorry enough to compensate for either the extended time or cost difference to an alternate direct flight, right?	0
AmericanAir @hoagy10 how about you stop cutting and pasting apologies and get some additional phone reps to do their jobs	0
AmericanAir work would be much better with my lesson plans and music for my classes today.	0
AmericanAir your call system is a fucking joke	0
AmericanAir at LAX &amp; just got off the phone w/reservations. Every flight that'd get me to BOS before 11 am tmrw is apparently unavailable 😐	0
AmericanAir are you anticipating weather-reLate Flightd Cancelled Flightations for afternoon departures out of AUS today?	0
AmericanAir No worries. Don't blame you for weather.	0
AmericanAir You moved us onto 6.55pm but there is availability on 1.50 and 3.30.   No answer on your phone. Have young children.  HELP!	0
AmericanAir It's our honeymoon,I paid extra business. I was sitting next to my bride, you bumped me because of status. Disgusted	0
AmericanAir Deplaned for the 3rd fucking time. Fuck you AA.	0
AmericanAir how do I redeem a travel voucher for a flight if I can't reach a travel agent by phone? My hold expires in 24 hours	0
AmericanAir Thanks, but that results in missing the conference I'm attending. Are there options to book earlier,or if not,receive a refund?	0
AmericanAir it has been almost 4 hours and I have heard nothing yet from your reservations team. What am I supposed to do?	0
AmericanAir you Cancelled Flightled my flight due to weather when others are flying out just fine.  No compensation, no resolution.  Incompetent.	0
AmericanAir 8 hours on the phone yesterday.  Really?  Still doesn't pick up status on US Air flight.	0
AmericanAir I need to be back in Cleveland as early as possible tomorrow	0
AmericanAir worst experience ever. @VirginAmerica all the way!	0
AmericanAir calling at 1am to tell me my flight has been rescheduled 12 hours Late Flightr than it was supposed be to seems like a bad solution	0
AmericanAir I fail to see how telling a caller that a bag may take 18 hours to get from JFK to Brooklyn is the best we can	0
AmericanAir thanks to Jacqueline in CLT for cleaning up @amexserve and @USAirways mess!!! Awesome service	1
AmericanAir it's not about the weather. It's about the fact that I can't get ahold of anyone to help. BUT you can tweet me back.	0
AmericanAir please message me for assistance - can't get through to anyone.	0
AmericanAir - trying to track down backs for two of my attendees #help	0
AmericanAir I've witnessed a manager named Denise yell at 2 different customers with my same issue. #rude	0
AmericanAir how comes no one has answered my calls or emails?	0
AmericanAir at LAX and your service reps just hand out the 800 number to call. So that's not helpful.	0
AmericanAir Extend rtn flight to bereavement, 22nd I could have change fee dropped, now told no.Worse day of my life #badcustomerservice	0
AmericanAir I've tried ten times now last night and this morning...how many times should I try? Have meetings to make tonight in ATX.	0
AmericanAir does that mean my ktn is not in my reservation?	0
AmericanAir thanks for responding ... will do!	1
AmericanAir Thanks that was done, I just don't understand why those whose bags couldn't fit aren't notified in air/at landing #technology	0
AmericanAir  I have still not talked to anyone. You guys should be prepared for these situations. How is this good service? I am so mad!!!	0
AmericanAir ok thank you. What if I can't get a hold of someone to get a new flight?	1
AmericanAir #horriblecustomerservice # rudestaff # incompetentmanagers	0
AmericanAir I just sent a DM	0
AmericanAir @Eleonora7 good luck I've been waiting a week	0
AmericanAir tisk tisk. Rude flight attendants yet again. I can't hang my suit up because I didn't buy first class? @Delta when will I learn	0
AmericanAir that would be appreciated. Just please don't send me to the same page with long form &amp; limited characters.
Direct email?	0
AmericanAir this is the biggest joke of #customerservice I've ever seen from a  ✈️ brand http://t.co/XHSUUpHeZe	0
AmericanAir it would be awfully nice if you could send an alert when my flight is Cancelled Flighted. No text, no email, no love...	0
AmericanAir Thanks. Took care of it. Issue was IVR was unclear and took too long to get a call-back option. Would love to see that fixed.	0
AmericanAir thank you so much that helps a lot.	1
AmericanAir I understand that, but I'm not even being put on hold - it says try again Late Flightr, goodbye.	0
AmericanAir I do not need an apology. I need you to fix it in a competent manner.	0
AmericanAir I like the call back system. But thought you'd like to know it's not working well. I received three calls but there's no audio.	0
AmericanAir I need to be back home tomorrow and no one is helping me. Please help me rebook for a flight tomorrow!	0
AmericanAir Filed a PIR with an agent at Indianapolis airport. Unable to pull up information online on your site. Have DMed details.	0
AmericanAir I hear #Delta is offering 2,500 miles to frequent flyers if their bags doesn't come out within 20 minutes of landing thoughts?	0
AmericanAir But you called me - and hung up.	0
AmericanAir thank you!	1
AmericanAir Or u cud answer my ? here! 140 is plenty. Inflight stealing going on right now &amp; FA won't have the uncomfortable convo w pass.	0
AmericanAir Fine. Would you have them call me? I left a message, was told it would be 2 hours for a call. Haven't heard anything yet.	0
AmericanAir my flight was Cancelled Flightled yesterday early afternoon, so why did you call me at 1230am and 230am to wake me up and tell me?!	0
AmericanAir in miami and the  agents Rachel Wong and Marisol Pimentel were very  pleasant in a world of chaos a BIG .thank u	1
AmericanAir I put a call back in at 1AM and still nothing at 8AM. You think you might get back to me?	0
AmericanAir is there anyone online that can help... the flight leaves in 3 hrs	0
AmericanAir why Cancelled Flight #1605 on 6/25 &amp; 6/28? Flights now 4 hrs longer &amp;  have layovers. Too Late Flight to find a reasonably priced alternative.	0
AmericanAir I don't know who that may be. I was also working from home. Thanks for nothing.	0
AmericanAir I called the EP line and 4 hours Late Flightr I was called back.  I sat on hold for over a hour to US Airways and then cut off	0
AmericanAir my flight 1106 was Cancelled Flightled and I need to get back to Cleveland. What are my options?	0
AmericanAir is there any way you could put me up in a hotel for the night?? If not I'm having to sleep at the airport again tonight.	0
AmericanAir @MallowFairy And how many times, exactly, should we call and leave our number for a call back? Because that hasn't worked.	0
.AmericanAir @C2Next Would be great to get some help too! I've been trying since last night to get through.	0
AmericanAir Telling frustrated customers we are super busy, please call back Late Flightr kthxbai and then hanging up is not the best practice.	0
AmericanAir But when becomes about get money from the passengers are very strict but don't have ANY feedback as a reward	0
AmericanAir Not even on the bag status...will take actions against this company is incredible how irresponsible are with the costumer	0
AmericanAir Still waiting news about my bags 48hrs already happened and this company don't give to the passengers any certain information	0
AmericanAir Your customer service sucks! You rep should not be yelling at a caller regarding the weather in DFW.  Hope you go bankrupt!	0
AmericanAir Phone just disconnects if you stay on the line. Need to checkout of hotel in 2 hrs &amp; have no place to go. Can't keep calling.	0
AmericanAir do you know if there is wifi on this flight? If so how much is it? Thank you :-)	0
AmericanAir no apologies required. I made it home safe thanks to you! Kudos to AA!	1
AmericanAir requested a call back at 1am. My Cancelled Flighted flight through DFW shouldn't take this long to reroute. You're Customer Service lacks	0
AmericanAir will you review your systems re notification? The website and telephone systems you have in place are clearly inadequate.	0
AmericanAir Why not sell MCE during post door-close shuffle in same way u sell drinks/snacks? People on my flight self-upgraded w/o paying.	0
AmericanAir Will 2396 be Cancelled Flightled tonight?	0
AmericanAir Not good enough. No info communicated at any point - just silence. for hours as we sat. Oh, and then seat was broken. #worst	0
AmericanAir I can't get an operator after an hour's worth of calls to Cancelled Flight a delayed flight. Automated system doesn't go beyond message.	0
AmericanAir cannot provide us alternative flight until 36 hours Late Flightr ruining our trip! #Cancelled Flightled #angry #problems #ruined.	0
AmericanAir Why did I have to stand at baggage claim for an hour waiting for a bag that you knew never made it on to the plane?	0
AmericanAir I love travel with yours planes, all people is very nice, it's amazing! Can you please follow me back? 😋I love the company!	1
AmericanAir Not very helpful if my flight is already Cancelled Flightled! What about reFlight Booking Problems? AA has my email and cell - yet no notifications.	0
AmericanAir @derekc21 , I leave Jaipur tomorrow , back to Dehli , Only in Delhi  one night .  we need to  use our abilities to make magic .	0
AmericanAir now you change my gate and don't tell me? What the fuck is wrong with you people. Learn to do your fucken job	0
AmericanAir Trying to make an online Flight Booking Problems one way from Barbados -NYC but wont let me as says I need a Barbados CC...why??!	0
AmericanAir I would purchase it if I was there by choice but you guys Cancelled Flightled my flight and have me stuck at DFW for 7 hours!	0
AmericanAir haha I did. They said it wasn't their fault somehow? You guys r a joke	0
AmericanAir Stuck in Miami, and one of the worst customer experiences I have ever had. Will be sure to let everyone know about my time w/AA	0
AmericanAir 2days 2plains 2fails	0
AmericanAir @MurphyJulie it took them 6 hours to call me back. Then it disconnected twice. 😢 I'll never get back to work	0
AmericanAir  so far all I am getting is maybe your bag will come today. We don't know. Website says status unknown- can you help?	0
AmericanAir My flight 1108 was Cancelled Flightled. I need to be rebooked, and I can't do it online and they aren't answering calls. Help!	0
AmericanAir I filled out that whole form before receiving a poor poor response. Is there no direct email address in reply?	0
AmericanAir Its the ABC's of PR, let your customers have the most info possible. Might want to go brush up on the basics...	0
last trip on AmericanAir ... Poor customer service 3 trips in a row! @Delta here I come!	0
AmericanAir stiiiil waiting. Please respond as my flight leaves in 2 1/2 hrs	0
AmericanAir no worries, loved flying with you guys. Thanks!	1
AmericanAir you have the worst reps at Jacksonville airport. So rude and totally not helpful at all!	0
AmericanAir Understood. Integration takes time, but no excuse for poor customer service	0
@malhoit at least you got a response from AmericanAir via Twitter. I went 0 for 2 yesterday.	0
