text	sentiment
apple CEO Tim Cook comes out as gay apple   http://t.co/euFQQpMjj6  Via @posh360_Net	0
apple please get yourself together! I need my products to work!	1
"dear apple,

now it's MY fault that your POS Macbook airquotes PRO does not have fast ports. drop the PRO in the future. #toycomputer"	1
"apple Hi! A few days ago I purchase 2 ringtones and non of them appear on my phone or purchased, but they appear in my credit card"	1
@zoebread dps developments; welove #AAPL-E and that new #retina screen ohai	0
apple IF YOU DIDNT MAKE SUCH GOOD PRODUCTS I WOULD BOYCOTT YOU FOREVER	1
"As the sun devils were making their 20-2 run on us, my phone called 4 people and hung up on them all on it's own. WTF! #iphoneissues apple"	1
#apple admits it deleted songs purchased through competing stores from iPods ... - http://t.co/5YDlxI8TJ5 #AAPL #RealNetworks	1
@UNLVgirl apple gotta switch to that Android life #Galaxy	1
"LUV apple #iphone I've had pretty much all the iPhones. #3GS, #4 , #4s , #5c &amp;  #MobilePhone http://t.co/p1mlp2zlyK http://t.co/9MT4uQeXFT"	1
"Not happy apple have caused this to happen through a #osx system update, still on Mavericks @jetbrains http://t.co/Uyd4qUSZ7Z"	1
apple @jetbrains It only happened once - perhaps because I had no network? This is and was my setting : http://t.co/LEdx3mI6Sn	0
apple is becoming very petty about not allowing certain apple Dev resources work in Chrome.	1
@PaulYarns @beatsbydre @BeatsSupport apple I agree about apple. Their customer service is based on condescending employees treating	1
@PaulYarns @beatsbydre @BeatsSupport apple customers as a captive audience.	0
#Win a #New apple @iPad Mini 3 with an @iTunes Gift Card! http://t.co/5pZl2WA9sv	0
Is there anything more maddening than notifications re-appearing with app upgrade? apple	1
Hey apple let us get some Star Wars action on iTunes.	0
We need an eye rolling emoji pronto apple	0
RT @naugtae: We need an eye rolling emoji pronto apple	0
apple your chargers SUCK	1
more* fuck you @iphone apple	1
Aw yeah! monarchywpb sticker to ride with @Rhyot boommovement and apple http://t.co/RGcHuCS95D	0
#AAPL:apple Inc. (AAPL) Falls For Week Because Of Monday Morning Drop...http://t.co/ut65KwzukC	1
apple Inc. CEO Donates $291K To Pennsylvania School District http://t.co/9gkKgWuASR #AAPL	1
apple runs the world..look around you	1
New Questions In #Mobile  #GOOG #GOOGL #AAPL #AMZN #FB #SSNLF http://t.co/dxP3rq4UXd	0
"apple patents system that changes the position of an iPhone mid-air
http://t.co/7S343PHPEb #Yay"	0
My fix for syncdefaultsd crashing every five minutes and losing preference settings: keep System Preferences open apple	1
#ios8 upgrade creates #cutandpaste problems apple not impressed. Anyone else ha	1
"@iTunes apple my music library wont sync new music etc, iTunes tells me sync completed, nothing new uploaded,how do I fix this? FRUSTRATING"	1
apple fucking let everyone name the group chats their own things please and thanks	1
apple honestly sucks	1
.@andrewdmilam @WintekNOC apple @netflix @google You get 6ms ping. I get no connection. Thanks @comcast http://t.co/yRPSypXgGi	1
"apple, Yosemite needs a lot more testing. Just hooked machine to Thunderbolt Display and was greeted with this. http://t.co/93qCPkJX9m"	1
Ironic that we're at a PR event (#mp15) talking about companies that don't need more people talking about them (@google apple @facebook)	0
How do I only have 12.7 GB used if my phone is 16 GB? apple http://t.co/itSSqNqLIa	1
apple make some better chargers fam or make them cheaper cuz rn this ain't getting the job done	1
Has anyone figured out why apple iPhones randomly lose their contacts for a few hours for no reason? #wth	1
how can my phone die while plugged in wtf apple	1
Hey apple @sprint I'm not a fan of your latest commercial!!	1
how is 41 degrees nice weather apple http://t.co/kcGV7iynpw	1
apple accused of deleting songs from #iPods without users' knowledge http://t.co/hujK0yawTO	1
@pwilke @google apple @facebook ughhhh can @uber just see itself out already.	0
@Google Chrome Books OVERTAKE apple devices in the Education market! http://t.co/HOSTWl2Udg via @CNET	1
"#AAPL:New, Far-Reaching apple Patent Reveals Next iPhone May Demonstrate A C...http://t.co/Ce8dwGBHz0"	0
Alabama state representative to name anti-discrimination bill after Tim Cook - http://t.co/bliVMoBUTr #AAPL #apple #TimCook	0
apple let me shake the phone to move the apps after double clicking the middle iPhone button please	0
over 1 hour on hold with apple customer service trying to figure their messup o http://t.co/E5gCvoJTPO	1
apple why isn't there an otter emoji	0
apple YH News apple Patent Could Prevent Cracked iPhones: apple was awarded a patent for a gravity-defying ha...  http://t.co/hNuWafq0sI	0
Fuck you apple	1
RT @Shuevey: Fuck you apple	1
Type More Than 100 Words Per Minute With the New NinType Keyboard for iOS http://t.co/uxtAEk64ex #AAPL	0
iPhone chargers can suck my ass apple #disappointed	1
"#Russia Could #Ban #apple Inc. #iPhone For #Lawmakers | @ValueWalk http://t.co/QHgO1Ncbgr #AAPL #tech

For reverse #security reasons"	0
Aye forreal tho done w yo bs apple	1
@PatrickPaltrow apple between 4 and 8	0
"apple, how does the word 'demographic' not have any synonyms attached in your dictionary appleication #incompetence"	1
"Trade #STOCK With AvaTrade - http://t.co/mZ8OQdAxpa
#FB #GOOG #AAPL"	0
Wtf apple y'all shit be cheap. http://t.co/jeOimq3HNA	1
#AAPL:Alabama anti-discrimination bill to be named after apple's Tim Cook...http://t.co/tsfVyXVXeu	0
RT @WeeWiii: Wtf apple y'all shit be cheap. http://t.co/jeOimq3HNA	1
"#WIN A #DIGITAL MAKEOVER #GIVEAWAY ! $1000 apple GC,#IPAD #MACBOOK AND MORE ! https://t.co/SInz9Zz4Ql #PIN"	0
apple need to hurry up and make a middle finger emoji	0
iPhone battery life takes the piss sort it out apple iphone #iphone #apple http://t.co/6f1QuV2DUt	1
#AAPL:Bloomberg Law: $1 Billion Antitrust Suit Against apple (Audio)...http://t.co/GIa1f5wr47	0
"Seriously wtf iPhone. It's been fucking up all day, now it won't let me set my alarm for my 9:30 lecture. Fkn apple you can pay my tuition"	1
'@JamesLoera: @mariah_reagan true.. Silly iPhone' apple get your life together	1
RT @mariah_reagan: '@JamesLoera: @mariah_reagan true.. Silly iPhone' apple get your life together	1
apple u niggas really put this weak ass album n this gay ass artwork on my iPhone? Im bout to go buy my first Galaxy http://t.co/WzJfN9WKMs	1
apple Inc. Fails App Store Trademark Appeal http://t.co/B2dCY6BilY #AAPL	1
apple removed songs from iPods without telling customers http://t.co/C29jxFuNcJ	1
apple why is it that your iPhone's alarm fails to work sometimes?? I missed 3 bonus points from a class because of this. Sooooo annoyed	1
Photo: Amazing customer service today apple. UTC store. I worked form the store for several hours on... http://t.co/9tLhm3p2z6	1
.apple engineer makes printer from #Lego http://t.co/4071tVKZzB #makers http://t.co/nVboA5AD4n	0
I'm so done with this piece of shit phone why doesn't it ever send me notifications when taylor tweets fuck u apple	1
"@brycehendersonn o wow @technology @stevejobs #GamerGate  @IGN  @Machinima @gameinformer apple #64megaherts 
got me there"	0
Amazing customer service today apple. UTC store. I worked form the store for several hours on #TBJApodcast while... http://t.co/yNS6oCmO8l	1
Loving the OS update for my Mac! #Yosemite apple	1
RT @laur_va: .apple engineer makes printer from #Lego http://t.co/4071tVKZzB #makers http://t.co/nVboA5AD4n	0
#AAPL 115.93. Dec1 #MiniFlash #Crash 6.4% in one crazy minute w/ 6.7M shares. $MS downgrade to Market Weight &amp; trim its stock from 4% to 3%	0
where's a freaking gelato emoji when you one? (cc: apple)	1
"Oh apple, how many Feedback Assistant messages do I have to send before you do anything about it?"	1
@agiletortoise Once again apple is inconsistent with app rules to maintain their Plausible Deniability. Sorry to hear that Greg @draftsapp	1
.apple has a 40% market share of UK smartphone market - driven by the Iphone 6. Great that over a third of sales were made in apple stores.	1
#AAPL:Alabama Anti-Discrimination Bill To Be Named After apple CEO Tim Cook...http://t.co/J6hGjmjBZD	0
"#VerrÌ_cktes #GerÌ_cht: #iPhone6s zum apple [#apple] Watch. (#Thursday, 4 #December) http://t.co/RZQ20daDNt"	0
"apple: quarter 2014Q3 EPS is $1.42. Use it at #free App Donkey Stocks. #AAPL
https://t.co/8CBUgrEHZS"	0
I thought this shit was suppose to be gorilla glass apple	1
#AAPL:UPDATE 1-Alabama anti-discrimination bill to be named after apple's Ti...http://t.co/8REaRTeOmU	0
"Your OSX built in @firefox #keylogger had been provided by apple !!
https://t.co/ULMcDsEcin"	0
"RT @_coreDump: Your OSX built in @firefox #keylogger had been provided by apple !!
https://t.co/ULMcDsEcin"	0
Great apple attachment means we can watch @walkleys awards via @abciview via my @ipad @MikeCarlton01 @frankellyabc http://t.co/lGK2z6pI8F	1
"#AAPL:Beacons hit stores ahead of holidays, but will they be a gift or a lum...http://t.co/sSdd7YRfJt"	0
"RT @_coreDump: Your OSX built in @firefox #keylogger had been provided by apple !!
https://t.co/ULMcDsEcin"	0
iPhone 6 Plus Makes Up 41% of Large Phone Sales as iPhone 6 Leads iOS Devices [iOS Blog] http://t.co/H2U3zIpG82 #AAPL	0
@DUNS4apple @sashametro apple Your definition of 'easy' is warped. Thanks for the useless corporate speak.	1
The rise of #Chromecast and the decline of apple TV in one chart http://t.co/n6GuPnnC7Y via @qz	0
"11am and 20% battery. Die, apple"	1
@EE Did that yesterday... again! Told the issue was with apple not @EE .This has just added to the worst 3 months of customer service ever!	1
@stevewoz new apple patent anti grqvity will reorient phone at 0g when a drop is. Detected to help protect saphire retina screen	0
When is apple going to stop producing these pieces of shit earphones? Its about time for earphones that dont tangle! http://t.co/qFSHqwc4Zj	1
@stevewoz apple this one got by me patent for apple anti gravity phone includes predictive programing. On drops http://t.co/eYM07DIqTY	0
"Starbucks Launches 'Mobile Order &amp; Pay' for iPhone in Portland, National Rollout Coming in 2015 [iOS Blog] http://t.co/vrDXDYCPHa #AAPL"	0
#AAPL:'Fast Money' Recap: Which Stocks Are Struggling Despite the Rally?...http://t.co/HMNxXvNAOc	0
apple CEO Tim Cook comes out as gay apple   http://t.co/euFQQpMjj6  Via @posh360_Net	0
"I'm happy now, thnx fags. apple"	1
It's your battery that's dying. And long live apple that will sell you a new battery for $50 or a new iPhone for $500 @prozacnation_ apple	0
Here's apple's Next Great Business (AAPL) http://t.co/Crci4dHH39 #InvestWall #AAPL	1
Alabama anti-discrimination bill to be named after apple's @tim_cook via @ReutersBiz http://t.co/w3rgyNEQ6P	0
thank you Mr Smug apple @traffordcentre who told me I was at fault for lightening cable breaking. Err no just read the forums. #Crapcable	1
"@wastwater1 l agree with you, they're about as robust as a chocolate fire guard apple @traffordcentre"	1
"apple [#apple] #Pay FAQs: #When will apple Pay launch in the #UK, #is apple Pay secure .... (#Thursday, 4 #Dece... http://t.co/cur3Pu3n6H"	0
"@stevewoz @harveystahoe apple Patent Number patent 8,903,519 http://t.co/OIxYpXmSlU"	0
"@edvones apple @traffordcentre 'But you see sir, its how you handle them' No its not if so robust why a wall full of them....#appleporkies"	1
@pill0w_talk well dey need one get on it apple	0
@smiIingbarakat apple YEAH apple UR SLACKIN	1
@engadget apple It happened to me.	0
"apple Devices Clobber Androids On Cyber Monday, But The Underdog Is Catching Up $AAPL #aapl
http://t.co/tTlm4APM8y"	1
"apple Pay adds issuers L&amp;N Federal Credit Union, UW Credit Union and M&amp;T Bank $AAPL #aapl
http://t.co/JiyCLqNMxy"	0
Well thanks apple for losing over 5000 of my songs off my classic and now every photo i had on my itouch was deleted. #greatcompany	1
"apple 'deleted' rivals' music from iPods, court hears $AAPL #aapl
http://t.co/7xYurDyY7R"	0
"apple Is Now Worth More Than The Entire Russian Stock Market $AAPL #AAPL #apple
http://t.co/TOOPRWnyG8"	0
Day 338: my 1st iPod from 2005. Had stopped workin years ago!!! Just Came back to life!! Wtf apple http://t.co/oiqLRf4ke9	1
why does apple take so long to send you the password reset email #ipod #apple #soslow	1
@wastwater1 make them poor to increase profits? #cynic apple @traffordcentre	1
"Even MORE reason for apple to stop using benzene in its manufacturing.

http://t.co/NjdYqwfVAE"	0
#apple Is Now Worth More Than The Entire Russian Stock Market http://t.co/m3XCgggik7 via @bi_contributors #AAPL $AAPL	1
"New products, 'innovative services' lead Barclays to hike apple price target by 17% to $140  $AAPL #aapl
http://t.co/lQGXaDBG9c"	1
Walked into work and seen this . Who tf traded in a bent up ass iPhone. apple yall needa fix this shit http://t.co/41AD2aQig3	1
Almost want back to an android because why won't apple have torrent?apple	1
"Thanks apple for the heads up but I live in a frozen wasteland, not an arid desert. http://t.co/D39VbqfUaA"	1
"Kantar Worldpanel: iPhone sales in October were 'huge' $AAPL #aapl
http://t.co/g2sWiE0bJS"	0
@ProzacNation_ apple all my fault lmfao	0
RT @MariaBartiromo: apple breaks $700B market cap http://t.co/z7JcEFcGZD apple @OpeningBellFBN @FoxBusiness @MBlockRhino  #JohnSpallanzani	0
"apple iPhone 6, 6 Plus and Retina iMac ship times improve in time for holidays  $AAPL #aapl
http://t.co/4gCAZ9UiKW"	0
"RT @JPDesloges: apple iPhone 6, 6 Plus and Retina iMac ship times improve in time for holidays  $AAPL #aapl
http://t.co/4gCAZ9UiKW"	1
JMP raises #apple price target to $150 on 'exceptionally strong' demand for: apple Insider: #AAPL: 115.93 (+1.... http://t.co/3lEGAxehrY	0
"RT @aaaron: Insanely great news. @adroll teams up with apple for iAds programmatic launch
http://t.co/l5flNuBtBa"	1
apple #CEO @Tim_Cook to be namesake of Alabama anti-discrimination bill http://t.co/S6q98V17mi	0
@engadget why are apple users surprised? apple tells them how to hold their phones what's on their phones &amp; what they can listen to #isheep	1
"Why apple  Is Poised to Have a Record-Breaking Holiday Season $AAPL #aapl
http://t.co/bTK0MWUBa6"	1
apple  you need to sort your phones out.	1
"apple Intraday Comments - Pre-Opening - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z"	0
"RT @JPDesloges: Why apple  Is Poised to Have a Record-Breaking Holiday Season $AAPL #aapl
http://t.co/bTK0MWUBa6"	1
"apple Why is your NYC Grand Central store so bad when it comes to service? 14th Street is much, much better..."	1
#OnThisDayinDigital apple signed a deal with China today in 2013 to finally sell #iPhones in the country http://t.co/fCoCUenGIn	0
"Kantar: iPhone 6 helps apple gain share over Android, iPhone 5c outselling iPhone 6 Plus in US $AAPL #aapl
http://t.co/L0Ofam7Pei"	0
"#iPhone6 sales success gives apple [#apple] best ever UK market position. (#Thursday, 4 #December) http://t.co/HfvAuOzsoX"	1
Fuck you apple my phone has been searching for service for almost a complete day	1
"apple - Fibonacci Technicals Levels - Intraday - Pre-Opening $AAPL #aapl 
http://t.co/lBcEqVS8e3"	0
"RT @BGPublic: Even MORE reason for apple to stop using benzene in its manufacturing.

http://t.co/NjdYqwfVAE"	1
"You didn't imagine it. When #iPod users synced with #iTunes, apple #deleted any #songs bought elsewhere: http://t.co/biCRu3FKiJ"	0
apple #greatservice thanks for helping me out. #sylvester	1
I've been waiting 2 months for my iPhone 6+ what the fuck apple @ATT	1
"apple Details An Elaborate Transit Navigation System In Patent appleications $AAPL #aapl
http://t.co/O2kMFHrQlr"	0
"#iPhone6c release date, #rumours and #leaked images: #Will apple [#apple] release a .... (#Thursday, 4 #December) http://t.co/BoA50OHs0b"	0
Refusal of apple's #TM appleication for APP STORE upheld by Australian federal court. apple can appeal. @IPAustralia	0
@Samsung is way better than apple	1
"apple - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/k3CIjXdDHp"	0
BLOCK TRADE detected in #AAPL	1
I truly feel apple #apple needs to do more with iTunes Match to make it worth it.	1
Here's apple's next great #business! What will be apple's primary source of revenue in 2015? http://t.co/Y6gvYZcYHp #service #company	0
You can finally get your #iPhone6 or iPhone 6 #Plus from #apple within a week via @BGR #aapl http://t.co/tVYIaxusDD	0
Is this happening on your #iTunes account? apple is secretly deleting your non-iTunes music. http://t.co/zo2aMRYg9i	1
"An Alabama anti-discrimination bill will have CEO Tim Cook as its namesake, though apple was initially hesitant: http://t.co/ZcBS2u5s5L"	0
#AAPL:After Years Of Losses apple Is Finally Clawing Back Some Market Share ...http://t.co/cvBw4HDO9x	0
"From afternoon tea to apple #iPadAir2, there is something for everyone with #touchpoint rewards. - Visit http://t.co/L9RG7TZj6y more info"	1
"Hey apple, fuck you for thinking I want text messages to pop up on my computer, iPad and phone.. #ThisIsWhyPeopleGetMurdered"	1
"apple Intraday Comments - Updated RANGE - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z"	0
"If you offer apple feedback on their messaging program, the webpage is from iChat (so like 2010): http://t.co/vw1DpEB4fH"	1
"apple - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/Rtp4lPKX3A"	0
apple you are loosing all the things that used to make you so much better to live with than windows	1
"apple Intraday Comments - Updated. RANGE - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z"	0
I don't undestand how @SYFNews #CreditCare website doesn't work on apple prod-Had to request paper bills #WhatYearIsIt #poorcustomerservice	1
apple Inc. Deleted Non-iTunes Music Off iPods http://t.co/UE6JaM5vc3 #AAPL	0
#AAPL:Bloomberg Law Brief: Antitrust Suit Against apple (Audio)...http://t.co/qgKEBmRDlO	0
"Congrats @inderstweet RT @kinsa: FDA-cleared, smartphone-connected thermometer apple stores! http://t.co/OlZZ0naTwg http://t.co/o6PcIiJew4"	1
BLOCK TRADE detected in #AAPL	1
apple's share of UK smartphone sales soared to 39.5% in the 3 months to October thanks to #iPhone6 launch	1
"apple Wants To Make Your Commute Much Easier, According To This New Patent $AAPL #aapl
http://t.co/FD6FCM2HQB"	0
Tim #Cook's $100 Billion 'Mistake' #aapl http://t.co/BkWq9RyDeb http://t.co/s77JNrg1n4	0
"apple Intraday Comments - NEW RANGE - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z"	0
"#apple Wants To Make Your Commute Much Easier, According To This New Patent #aapl http://t.co/fKMNHCmwJU http://t.co/wdqAzQowt3"	0
A Developer Perfectly Summed Up The Limitations Of The #appleWatch #aapl http://t.co/I07lQ6uTQK http://t.co/mQ8lZOxO6a	0
Here Are The Main Differences Between #apple #CarPlay And #AndroidAuto #aapl #goog http://t.co/1tqUbuZK9R http://t.co/c9m05WejYx	0
"apple - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/8aXlUVShob"	0
why is there no salt shaker emoji apple @tim_cook	0
Details of the #apple Inc. #iPadMini4 Revealed | The Motley Fool #aapl http://t.co/rDTJniTaUs	0
okay so now the sound to my phone is messed up..I really think you're doing this on purpose apple	1
"How Competition Between #Wireless Carriers Benefits #apple, Inc. | The Motley Fool #aapl http://t.co/mQe4NT0vXr"	0
What the hell is this apple @WhatsApp #glitches http://t.co/iKuRl4iUOE	1
apple CEO Tim Cook comes out as gay apple   http://t.co/euFQQpMjj6  Via @posh360_Net	0
"RT @ProzacNation_: 11am and 20% battery. Die, apple"	1
@CNET @briantong can you guys look into IPhone 6 dropping Ringtones?.... I was told apple has been working on problem for 4 weeks now!	0
#apple Inc. To Have An 'Explosive' Quarter: JMP Analyst #aapl http://t.co/mqDNEmhHuQ	1
How an SVN connection led to safer conditions for apple's workforce http://t.co/c36k5fVoHQ @GreenAmerica @GlobalLabor1	1
RT @SVNetwork: How an SVN connection led to safer conditions for apple's workforce http://t.co/FhQk560G5y @GreenAmerica @GlobalLabor1	0
Steve Wozniak Discusses apple's Early Days and Working with Steve Jobs [Mac Blog] http://t.co/iPnD6LD5ur #AAPL	0
"#AAPL:John Sculley Pans apple Watch, Loves apple Pay...http://t.co/QNM796RSlm"	0
"How apple  Is Crushing Google  On Mobile Shopping  $AAPL #aapl
http://t.co/TjI0eSeSTo"	1
"#iPhone6, #6 Plus trigger spike in apple [#apple] sales worldwide. (#Thursday, 4 #December) http://t.co/L6axoBrifm"	0
what are you talking about apple I back it up all the time http://t.co/6imGXmhwNJ	1
"Steve #Wozniak on #apple, the Computer Revolution, and Working With #SteveJobs - Businessweek #aapl http://t.co/DvUBLAZ9x4"	0
4-star analyst Alex Gauna from JMP Securities rated $AAPL w/a BUY. Alex has a 63% success rate http://t.co/PZn5w1YRtK #NASDAQ #stocks #AAPL	0
$AAPL iPhone 6 manufacturing costs show huge profit potential #AAPL http://t.co/gAJnpGSUNW	0
Sketchy Rumor Claims apple Planning New 4-Inch iPhone for 2015 http://t.co/Qa4rJnGXPz #AAPL	0
#AAPL:Beacons Hit Stores Ahead of Holidays...http://t.co/sSdd7YRfJt	1
"Trade $AAPL #FREE Nightly Updates are #posted here on #Twitter, or you can visit the #Trade #AAPL FREE #website here http://t.co/U4TKeApbxF"	0
RT @SVNetwork: How an SVN connection led to safer conditions for apple's workforce http://t.co/c36k5fVoHQ @GreenAmerica @GlobalLabor1	1
BLOCK TRADE detected in #AAPL	1
"#AAPL RT @FortuneMagazine Alex Gauna flips his apple bit, sets Street-high target of $150 http://t.co/rsHjD9BrHp"	0
That moment EVERYTIME when walk out of apple after purchase &amp; receipt is emailed &amp; think getting stopped or not #MiniHeartAttack @tim_cook	0
My new MBP is freaking awesome apple #apple #macbookpro #lovingit	1
"#AAPL Shorting apple @ 116 $. Love the company, love their products, everybody admires apple, but the capitalization is way too wild."	1
@zagkmerrick wtf apple fix this	1
@zagkmerrick apple thats not their twitter oh	0
"TheStreet: #Cramer Says Buy mapple, as #Avago Tech's Earnings Hint at Big Demand #avgo #aapl http://t.co/iabVpFUIoc"	1
@zagkmerrick apple DO THEY EDN HAVE A TWITTER	0
@radbarakat apple i dOMT THINK SO	1
@zagkmerrick apple WELL THEY SHOULD HAVE A TWITTER	0
"apple - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/IM3xtPkfh1"	0
@radbarakat apple apple SUPPORT HAVE A TWITTER I THINK	0
"apple named 10th-most disruptive idea in the past 85 years by Businessweek $AAPL #aapl
http://t.co/SSgwEY3DvN"	1
http://t.co/VS8RO1tb5N The Amazon Enigma http://t.co/uWKngn3dEd #AAPL #AMZN #BABA #ecommerce #econsumerism #Financial #News	0
"RT @JPDesloges: apple named 10th-most disruptive idea in the past 85 years by Businessweek $AAPL #aapl
http://t.co/SSgwEY3DvN"	1
The 19-Year-Old #WizKid Who Turned Down apple Has Nabbed Backing From A #Hollywood Star http://t.co/PoqfGOeVSU	0
#PeroQueMorro !!!! 'Lawyers say #iPods deleted songs not purchased from apple' https://t.co/Q0klhG3VEx via @gigaom	1
Is apple The Most Important Stock On Earth?  http://t.co/fQ75jYND5P #aapl http://t.co/N0tnOVXLD4	0
Is apple The Most Important Stock On Earth?  http://t.co/pKWn6E56PU #aapl http://t.co/gKVmw9wjVD	0
Is apple The Most Important Stock On Earth?  http://t.co/YkyiwKnL5S #aapl http://t.co/eiAOHl8LL1	0
Is apple The Most Important Stock On Earth?  http://t.co/kPioMUUpGx #aapl http://t.co/9R0kdCqD5Q	0
Is apple The Most Important Stock On Earth?  http://t.co/xylQ5d5JN5 #aapl http://t.co/PwxjC5o8Q8	0
Is apple The Most Important Stock On Earth?  http://t.co/N8JY1XvAZd #aapl http://t.co/RL22AVq8fd	0
Is apple The Most Important Stock On Earth?  http://t.co/XNKMaRVF5t #aapl http://t.co/aRx1W8MS85	0
Is apple The Most Important Stock On Earth?  http://t.co/s5ple0Orww #aapl http://t.co/ZvW4vwZzww	0
Is apple The Most Important Stock On Earth?  http://t.co/I5DCA8DagG #aapl http://t.co/Qk9EPOOmhl	0
Is apple The Most Important Stock On Earth?  http://t.co/1X62rp5R8y #aapl http://t.co/3YtD8Iz62i	0
The 19-Year-Old #WizKid Who Turned Down apple Has Nabbed Backing From A #Hollywood Star http://t.co/v1hm1Z5pXO	0
"'@Forbes: While apple still dominates e-commerce, @Android devices are grabbing market share: http://t.co/Pto4CTvUTV'"	1
I could really kick apple 's ass. This iPhone 6 battery sucks moldy dick on a Tuesday night ! Worst shit ever. Only last 4 fucking hours.	1
Disgusted with apple advertising for the iPad air. #falseadvertising #nono	1
Square Launches iOS App for Food Delivery Service Caviar [iOS Blog] http://t.co/l9uaXkPbxU #AAPL	0
Done with this iPhone 6 plus apple or sprint giving me my bread back. Trash ass phone full of fuck ups @sprint apple	1
RT @jgreerthaatruth: Done with this iPhone 6 plus apple or sprint giving me my bread back. Trash ass phone full of fuck ups @sprint apple	1
"Unlikely supply-chain rumor suggests a 4-inch iPhone model next year $AAPL #aapl
http://t.co/4eIZN1SDeM"	0
Wouldn't be a bad idea to bring back the tap to tweet function guys apple @twitter	0
Details of the apple Inc. iPad Mini 4 Revealed http://t.co/Qeun7yXwMP #AAPL	0
RT @_JuGatti: Wouldn't be a bad idea to bring back the tap to tweet function guys apple @twitter	0
"apple ay cuhz step your shit up,have a good phone with a real charger ready by february or we outro"	1
An OSX update just bricked my MacBook Pro!. apple fuck..	1
#AAPL:A Developer Perfectly Summed Up The Limitations Of The apple Watch...http://t.co/xv4HImX5ub	1
.apple &amp; @Google At Work: The Enterprise Challenge - Julie M. Anderson via @InformationWeek http://t.co/HRhlCh1Qnh http://t.co/FebdhGw6Rq	0
"The CEO of @evernote warns wearables makers that tech needs productivity, not novelty like apple Siri 

http://t.co/HdCtT4AlV1"	0
"The CEO of @evernote warns wearables makers that tech needs productivity, not novelty like apple Siri 

http://t.co/6I3wMJ8M2t"	1
when this  iwatch finna drop fam apple	0
#AAPL:How apple Inc (AAPL) Is Crushing Google Inc (GOOGL) On Mobile Shopping...http://t.co/XNxyWUPMM4	1
@MhDaDon apple next year	0
"iPhone 6 Plus Captures 41% 'Phablet' Sales in the U.S. $AAPL #aapl
http://t.co/afedrJ4EPr"	0
1st quarter ? RT @Ms_BiAnCa_BiSa: @MhDaDon apple next year	0
@MhDaDon apple I believe second or third my dear	0
Free s/o apple for this nice iPad	1
"How many apple products does it take to write a paper? 

Photo credit: iPhone http://t.co/QBtDib92Lo"	0
hopefully before my bday RT @Ms_BiAnCa_BiSa: @MhDaDon apple I believe second or third my dear	0
"@MhDaDon apple def gotta have it, I don't even like watches"	1
@Econsultancy on apple: the #customer #journey from #search to #checkout https://t.co/wKiiSW3oS6 #CX #UX #ecommerce #casestudy	0
"that all black jawn getting scooped like ice cream RT @Ms_BiAnCa_BiSa: @MhDaDon apple def gotta have it, I don't even like watches"	0
"@nheagy apple needs to stop auto arranging the home screen, and allow users to position apps wherever they want."	1
@MhDaDon apple I haven't decided yet. I might get bourgeois about it	0
Lol  RT @Ms_BiAnCa_BiSa: @MhDaDon apple I haven't decided yet. I might get bourgeois about it	0
"apple Intraday Comments - Updated RANGE,. - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z"	0
"Lol fuck you apple, if I'm going to pay you my left arm &amp; leg for a product.. make it last for more then a couple months #ShittyChargers"	1
I have no more storage left. Fuck you apple	1
"If you would've invested $50,000 in 2005 in #AAPL stock you would have $1,315,066 today. #shucks"	1
@waywardhem apple I totally agree	0
"apple Announces 'Hour of Code' 2014 Campaign for Students, Offers Free Programming Workshops in December http://t.co/0OjMTXOS4a #AAPL"	0
Spotify Promotion Offers 3-Month Premium Subscription for $0.99 to New Customers [iOS Blog] http://t.co/acAsXHwD1O #AAPL	0
"iPhone 6 makes iOS a success in the UK, but Android fights back in Japan $AAPL #aapl
http://t.co/LXuyPKVhd5"	0
"RT @JPDesloges: iPhone 6 makes iOS a success in the UK, but Android fights back in Japan $AAPL #aapl
http://t.co/LXuyPKVhd5"	0
Alabama anti-discrimination bill to be named after apple's Tim Cook http://t.co/tnuYzI7QbT #AAPL	0
.@codeorg it looks like apple is offering a free course on one of their programs - is that the same thing you are seeing? #HourOfCode	1
"apple Intraday Comments - Updated . Range - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/Fmpde8Ee9m"	0
"Gotta love the Genius Bar @ apple!! Thanks for your help Alex!! @ apple Store, Suburban Square http://t.co/OLfpZ8m9qX"	1
#apple Stores hosting Hour of Code programming workshops on December 11th - http://t.co/lDmfG6nQES #AAPL #Tokyo	0
