text	sentiment
"RT @HamzeiAnalytics: New HA Blog Post &gt;&gt;&gt; Final Apple PutCallRatios for Tuesday, December 2, 2014:  http://t.co/1dqxA6K4g8"	0
Amazon (AMZN) Ecosystem: The Biggest Threat to Apple Stock: amzn Amazon (AMZN) Ecosystem: The Biggest Threat t... http://t.co/A0j0C8TbyW	0
"IVV, Apple, XOM, MSFT: ETF Inflow Alert: Nasdaq: Among the largest underlying components of IVV, in trading ... http://t.co/RmmeH7uGZm"	0
Apple get cha shit together and fix my phone !!!	1
@TheWeldingRoom Apple @Monster @redbull You need to try the Ultra Red Monster!	0
@caseypieper @TheWeldingRoom Apple @Monster @redbull I heard Monster was the hebrew devil. lol	0
@Shampeau @TheWeldingRoom Apple @Monster @redbull No holds bar huh?	0
RT @Shampeau: @caseypieper @TheWeldingRoom Apple @Monster @redbull I heard Monster was the hebrew devil. lol	0
"Apple:After-hours buzz: Apple, Bob Evans Farms &amp; more...http://t.co/PHVzSFanso"	0
"@Shampeau @caseypieper Apple @Monster @redbull 
Ultra Red? ok, I have some research to do... I've seen the coffee, white, blue"	0
@iirwanks ICK YO Apple Autocorrect RUSE	1
Ok I muted the groupchat but I still get notifications uhm Apple what the hell	1
@iambrozie Apple Will it give me Edward Scissorhands length fingers? Because then I might be able to use this!	1
"Sitting here waiting for more than half hour for my 'appt' Apple , watching 'geniuses' talk crap about their customers in the open, nice..."	1
Loving my carplay unit in my Honda Fit!  Works great.  I just hope more apps make it to CarPlay!  Come on Apple!!	1
iPhones Of The Future Could Save Themselves When You Drop Them http://t.co/tiubfsLZgS Apple smhq	0
It would be nice if I could type more than one sentence without my computer freezing up Apple @Microsoft @Word @Internet @Everyone	1
"Final Apple PutCallRatios for Tuesday, December 2, 2014 http://t.co/g0NOwucGoG"	0
Apple-dee-ap Early Signs of Liver Damage &amp; How to Strengthen Your Liver http://t.co/miSpGaBjaO	0
"Yo Apple wtf is wrong with you people? Make it easier to delete contacts already, gosh damn it!!!"	1
Apple why does the clock disappear in Siri? It's super annoying when you want to set an alarm and suddenly you can't see the time.	1
Dear Apple I would like an iMac with touch screen more than a watch	0
my dad called now my musics arent playing jesus christ Apple problematic	1
fuck you fuck you so much i hate you Apple	1
"Apple:In emails, Jobs determined to keep iPod Apple-only...http://t.co/Ox0P6tIhrs"	0
L.A. School District Officially Ends $1.3 Billion iPad Initiative in the Midst of an FBI Investigation http://t.co/ny9oaj6gXr Apple	1
Will I become immune to bugs like Apple? @WomenOfHistory: You become like the 5 people you spend most of your time with. choosewisely	0
well imessage doesn't work thanks Apple	1
Next year my goal is to be Apple free. Tired of their BS. Apple @iTunesSupport	1
"@jengolbeck Apple Yep, the only jump I'd make from my 5 now is to 5S. At least good deals on 5S now with 6 out."	1
@anneohirsch Apple My 5S was great - just had a cracked screen &amp; a dying battery. I'm thinking about trading the 6 in for a new 5S :(	1
Apple patents active fall protection system that shifts iPhones in midair http://t.co/UmVw5NeoJC	0
. Apple is the Most Innovative Company of 2014 http://t.co/h4gqjPyluF via @TechCocktail innovation	1
Also I've had my iPhone 6 for two days and it's already broken shout out to Apple	1
"Uh, is Apple making fun of French people (and being rude) in their new iPhone 6 'call from anywhere' ad?! That's how it seemed to me."	1
One Thing Everyone Is Getting Wrong When It Comes To The Apple Television Apple http://t.co/S72WXZ4dcq http://t.co/boch9Dbt3Q	0
THE FUTURE OF Apple Apple http://t.co/0MO7dUeyh6 http://t.co/txHppUeWp7	0
I am feeling creatively stifled by the current emoji selection Apple	1
Apple fuck you bitches my phones abrick and stuck on the apple logo	1
We know Raul is just going to LOVE his brand new art supplies!  Thank you @SarahInThisCity Apple!	1
"AAPL 'buy' reiterated,  target raised to $130 by Bank of America Merrill Lynch $AAPL Brief explanation here:  https://t.co/349ckZlF0v Apple"	0
"Forget Apple, Here Are Better Tech Stocks to Buy | The Motley Fool Apple http://t.co/drJdIvOtxu"	1
"Stock Market Today Moving on WMT, Apple, and Uber News: Money Morning: The company reported more than 1.5 bil... http://t.co/BQ7JGdBO7k"	0
"Morgan Stanley Sells Apple Inc., but Apple Stock Still a Buy: Apple stock news Morgan Stanley Sells Apple Inc... http://t.co/Q20LTF26Uz"	0
One good thing about waiting in the Apple Store for my 'appointment' is that I cleared up the backlog of emails from my inbox	1
Product Hunters: The Functional (And Whimsical) Keyboards for iOS8 - Forbes Apple http://t.co/yUGBzFHsNB	0
"Move Aside Apple and Google, Alibaba is Entering the Connected Car Space - Forbes baba goog Apple http://t.co/gOSQlrWvtl"	0
iMessage isn't working thanks Apple	1
@kaitlynpearle Apple get android	0
@nickruz4 Apple I can't I just got a new phone /;	0
No at typo changing my words. Get it together Apple	1
$AAPL has 17 analyst ratings in the last 30 days and 94% are positive. Median target: $130 (13% upside). https://t.co/Qpwsx61EZ8 Apple	0
"Hey Apple could you make an iPhone charger that lasts more than a month? Sincerely, a broke high school student who wants her phone charged"	1
fuck apple for allowing ppl to access the camera when the phone is locked fuck you fuck you Apple	1
"Myths vs. Reality-Full Time Trading http://t.co/JH7BMS1Kgb  stocks
futures forex trader es Apple gpro eSignal http://t.co/YV1kNhuLR1"	0
"why don't we have an ape emoji on iphones? or a middle finger? it's almost 2015, step it up Apple."	1
Apple I am beginning to think your products are crap	1
my iphone 6 FINALLY came after almost 3 weeks don't think I'll forget this Apple	1
"Apple:In Emails, Steve Jobs Determined to Keep iPod Apple-Only...http://t.co/ZV2NPesHCw"	0
You need to send me my IPhone before I cancel @tmobile Apple	1
This is the 6th charger I've had to buy for my mac and they gave me the wrong one Apple Applesuport Fix this wrongdoing give me a free one	1
FUCK Apple	1
Liberals should protest corporate greed and throw away all their nifty Apple products. ShutItDown DCFerguson	1
Watch Steve Wozniak use iPhone6 to magically unlock a hotel room woz Apple http://t.co/xvEO1boalW	0
DEAR APPLE THIS IS THE WORSE SERVICE EVER Apple http://t.co/JHPs71DF0W	1
"Apple [Apple] iPhone7 Release Date Speculations Indicate Sept 2015 Launch, Apple .... (Wednesday, 3 December) http://t.co/anRecOyKuD"	0
"Since all the software updates, my iPhone, iPad and iPod touch will not charge and are royally fucked up Apple"	1
s/o Apple for this really great charger that works so well! not	1
Cheeky Apple...  Very cheeky.... No dice though... You can't own 'App Store' it's a description not a product - http://t.co/8L7VeRuzfs	1
"Apple should buy @nintendo and @sega. They'd get emulation, characters, game content/portfolios, brand recognition, and developer contacts."	0
"bug Apple ios spotlight search search for twitter app, selecting search the web results are for input BEA 6Plus http://t.co/zasjFA6s4K"	0
Apple iOS8 RT @BenedictEvans Browser share http://t.co/s9SVPYSpjn	0
Apple get your shit together with group chats on ios8	1
"@dangainor Apple But then how could they post to Twitter (NASDAQ: TWTR), Instagram (NASDAQ: FB) or Shutterfly (NASDAQ: SFLY)? ShutItDown"	1
Russia is selling its banned SteveJobs tribute statue | @CultofMac http://t.co/RPsHWCAr3s Apple Apple iPhone memorial bastards	0
"FUCK MY FUCKING PHONE ITS FUCKING TRIPPING IM FUCKING TIRED OF THIS FUCKING BULLSHIT 
IM HOLDING YOU RESPONSIBLE Apple"	1
. Apple why is my computer so slow	1
RT @mkschuster: . Apple why is my computer so slow	1
"Really need tap-to-tweet back, Apple"	1
"PeterHewer Apple iPhone 6 claimed to copy a Chinese smartphone design. Ouch
http://t.co/G8IgaodgPN"	1
Love Apple iphone5 but I need to upgrade soon http://t.co/KkQNsU8QUt http://t.co/vQezbjOPxA	1
@mochasucks @renoxalex Apple that's what I'm saying!!!!	0
@Landonboyd93 @mochasucks @renoxalex Apple what about a penis emoji? I'm sick of implying that my dick looks like an eggplant.	1
Love my Apple macbookpro. Best ever http://t.co/NW0L3w5B7F http://t.co/hau6j9Y489	1
Apple there isn't a puke emoji I'm pissed fix it fat	1
@RoamingWithRuth Apple pretty cute guys	0
I have 170 pictures and my storage is full Apple get it together	1
RT @Breyythatsmee: I have 170 pictures and my storage is full Apple get it together	1
Why Apple Stock Had a Mini-Flash Crash: Money Morning: Nothing the analysts suggested would make a widely held... http://t.co/IhMonRcEKX	1
Apple's Success Has Made It Part Of The 'Payola Scheme': Apple Inc. (NASDAQ: Apple) recently reached a new m... http://t.co/rIsKLh5CqO	0
That would be brilliant! It's sad Apple doesn't allow Mozilla's better engine @OpenSourceAgent opensource	1
APPLES EARBUDS ARE SO FUCKING WEAK THEY LITERALLY CANNOT WITHSTAND ANY GOD DAMN DAMAGE I HAVE WASTED SO MUCH MONEY FUCK Apple	1
Why is Tom automatically capitalized and tommy isn't?? Apple you need to fix this. autocorrectprobs	1
We should be able to name group texts. That would be great Apple	0
Apple @microsoft @stevejobs @BillGates  common somebody http://t.co/9z0qeiBtlc	0
why is it so difficult to qualify for a geniusbar appointment at Apple these days? unneccessary	1
Do i have to go to Apple if idr the code? -_-	0
"After-hours buzz: Apple, BOBE &amp; more: Check out which companies are making headlines after the bell Tuesday http://t.co/Fa69PY1BjP"	0
Even Microsoft agrees iPhone6 is mind blowing. Apple design product innovation mobile http://t.co/4bFUF4NRij	1
. @support @dickc how can anyone logjn &amp; reorder my tweets? I have 2step auth don't share passwords &amp; Apple said I've no malware @pmarca	0
god dammit fuck you Apple	1
RT @yungbaaz: god dammit fuck you Apple	1
Apple do something you cunt @BarackObama	1
fuck you Apple @iphone	1
The U.S. government accepts donations to reduce the national debt fact @BillGates @Oprah @realDonaldTrump @WarrenBuffett Apple @google	0
PRINCIPLED TRUTHS: Eddy Cue Talks to Fortune as Apple Appeals E-Book Price-Fixing Judgment. Apple http://t.co/Y7JDYN0mlR	0
PRINCIPLED TRUTHS: Eddy Cue Talks to Fortune as Apple Appeals E-Book Price-Fixing Judgment. Apple... http://t.co/1AMKTIeKys	0
I could punch whoever came up with the new Apple commercials. makeitstop ahhhhhhh	1
Apple fuck you	1
Apple:The Tell: Apple patents way to save iPhone from dropping and breaking...http://t.co/KG3JlIuGYL	0
"hey Apple can I catch a fucking maverick of a wave on an iPhone?
didn't think so. SurfsUpSamsung"	1
.Apple there needs to be a finger gun emoji PRONTO.	0
10 best Steve Jobs emails http://t.co/51iykzcBYa Apple Apple	0
"Dear Apple, please fix your AWDL issues.. https://t.co/rAy5olfZyt"	1
"are u android or ios? $aapl samsung Apple ApplePay Apple GoodMore
GivingTuesday
StonerSports
3YearsOf5SOS
FlashvsArrow
stocks"	0
Apple Inc. Goes To Trial on Anti-Trust Charges Today http://t.co/ZgCPIf0w5T Apple	0
Apple What english is this? What do you mean? http://t.co/pZB18o3kVJ	1
"Apple MacBook (å£949.86)
http://t.co/f5IHhOnzHM
@office_nerd Apple
tech http://t.co/0cuTGtm7fF"	0
@migreyes @dhh thank Apple.	0
Can iPad conquer the enterprise? Only if Apple has the guts to license iOS: http://t.co/0mWOJkycsc	1
Apple really need to up their battery game. Because ain't no one got time to charge their phones furstrated annoyed charging	1
yea let me just pay 600 dollars for phone so it dies at 30% fix your shit Apple	1
@FaZeNikan Apple Wrong @ Homie	1
@FaZeNikan Apple haha switch to @Android	1
@FaZeNikan Apple did u overheat it	0
RT @RyansConcepts: @FaZeNikan Apple Wrong @ Homie	0
RT @FaZeNikan: yea let me just pay 600 dollars for phone so it dies at 30% fix your shit Apple	1
@FaZeNikan Apple I had the same thing. Bought an iPhone 5 when it came out and had to replace the battery after a month or two.	1
"Rumors Surface for Apple [Apple] iPhone6S and iPhone7 in 2015. (Wednesday, 3 December) http://t.co/ErwYTy3heX"	0
"@FaZeNikan Apple lol iPhone,weak. Get on that Lumia level bruh"	1
Great FCP X update from Apple today. That will do nicely! video  editing	1
RT @FaZeNikan: yea let me just pay 600 dollars for phone so it dies at 30% fix your shit Apple	1
Great piece from @howardlake on Apple &amp; the new RED app store - profits from exclusive content go to @GlobalFund: http://t.co/FfOBuzQ7VI	0
still can't merge multiple apple-id's Apple fail http://t.co/5BNAihk58p	1
 Dyslexic iPhone 6 Users rejoice! Thanks to Apple and 'voice text' hard to spell words are a thing of the past! http://t.co/wjJfLYZme3	1
@FaZeNikan Apple Applenws @AppStore i know my iphone  dies at like 20%	1
Realised the reason Apple make huge phones is because they f**ked Safari up by not allowing us to hide the address bar	1
still can't merge multiple apple-id's Apple fail http://t.co/CDvtUjnqgu	1
Intel And Inevitability - http://t.co/gIZLUhRphw Apple INTC MCHP	0
why is there no black heart emoji Apple	1
Steve Jobs emails featured in Apple iPod US antitrust trial http://t.co/UNEs9ioHtF Apple	0
"Trade $AAPL FREE Nightly Updates are posted here on Twitter, or you can visit the Trade Apple FREE website here http://t.co/U4TKeApbxF"	0
The rumoured @oppo R8207 looks very similar to a certain Apple iPhone6 http://t.co/eSUoXuE4lr	0
The rumoured @oppo R8207 looks very similar to a certain Apple iPhone6 http://t.co/nJKstb1rJf	0
Apple Appleios rolled out WebGL to iOS8 3 months ago and just overtook @google @Android in WebGL support levels.	0
RT @Stuff_SG: The rumoured @oppo R8207 looks very similar to a certain Apple iPhone6 http://t.co/nJKstb1rJf	0
OH MY GOD. DONT PLAY WITH ME. FORREAL. Apple	0
Apple TV fades away in streaming video player market http://t.co/nmqcdKFnUL	0
"Apple patents active fall protection system that shifts iPhone in midair http://t.co/76QWGA6ml7 Technology
FYI"	0
Apple:Don't Confuse Morgan Stanley Decreasing Apple's Weighting By 1% With B...http://t.co/5jWelm30vM	0
RT @pyalot: Apple Appleios rolled out WebGL to iOS8 3 months ago and just overtook @google @Android in WebGL support levels.	1
@FaZeNikan Apple restart it or wait till next Apple update happens to me	0
". Apple diag and support suck a lot! It says 'cannot connect server, try again', then 'ticket not found' disgusting http://t.co/ARyYbxOdox"	1
"http://t.co/D2TeKpbQyw
Apple Default search engine"	0
"GTAT Creditors Want to Question Apple's Jeff Williams $AAPL Apple
http://t.co/FlFWmJ5LkH"	0
"Brilliant Tech! No more broken screens in festivals, Apple via @techcrunch http://t.co/o6HfU1n1il http://t.co/2ocWnFeyNe"	1
"UPDATE 2-Steve Jobs emails featured in Apple iPod U.S. antitrust trial $AAPL Apple
http://t.co/ZIlhjZvY61"	0
"'A lot of times, people don't know what they want, until you show it to them.' - Steve Jobs Apple Apple"	0
I've sent my computer out to Apple twice for repairs in the last month and each time it comes back with a new problem Something isn't right	1
WHY? WHY HAVE YOU PUT GAY STUFF IN MY FUCKING IPHONE Apple http://t.co/r7BrJShrXK	1
"Rumors Surface for @Apple [Apple] iPhone6S and iPhone7 in 2015. (Wednesday, 3 December) http://t.co/dC5O4hRKNn"	0
.Apple why do your computers like to crash on dead week before finals?	1
@sashametro Its the iupdate process that is so incensing. what rubbish. Hopefully Apple will be irrelevant again soon.	1
Apple fix your apps.... If I click play it ain't playin'..... So it ain't really a play button is it?	1
I'm going to press the play button!! Wait no I'm not :( Apple fix your apps http://t.co/eteewIIjrO	1
It's just dawned on me that I've probably spent more on replacing frayed / non functioning Iphone cables than I've spent on iPhones Apple	1
@mayhembcn iUpdate is new since I needed a DUNS two years ago (web form + phone call) - ironic for an Apple req that it only supports IE8+	1
"Apple Bears Get Fat Payout From Stock Swoon; the 60-Second Plunge $AAPL Apple
http://t.co/RffvQbdl7Z"	0
@GMONEYizME Apple how so true; making sales off their accessories!	0
'@GMONEYizME: I've probably spent more on replacing non functioning Iphone cables than I've spent on iPhones Apple' - SwitchToLumia	1
"L.A. school district halts iPad contract as FBI seizes documents $AAPL Apple
http://t.co/BTJokQnriy"	1
"Great coverage @EPro of @comscore 's Cyber Monday data, but show me the top items by store, like this for Apple http://t.co/rfZnOaCG7c"	0
@Siri Apple @SteveJobs @alarmthatdidntgooff this is disrespectful	1
"Apple's iOS devices accounted for 78% of record setting Cyber Monday mobile sales $AAPL Apple
http://t.co/7ixmkG9cb4"	1
"Apple have patented an iPhone drop protection mechanism. Is the is end of crackedscreens?
http://t.co/Tea3fu5wfX http://t.co/v4J11CPyYy"	0
You're probably reading this on an iPhone built by the largest company around Apple They broke more records http://t.co/GpCQIgWMXm impress	1
How is 'never' interpreted as 'ask me again annoyingly soon' when iOS apps ask to be rated?  Apple tell your devs never means NEVER	1
"Apple's iPhone Crushes Samsung's Galaxy by More than 6 to1 in Japan $AAPL Apple
http://t.co/6hDOWuO2uV"	1
"Apple [Apple] sales soar after launch of iPhone6. (Wednesday, 3 December) http://t.co/QrV3LxeVgm"	1
"As Apple still struggles to meet iPhone 6 demand, Canaccord raises price target to $135  $AAPL Apple
http://t.co/IrZI8Q8F9r"	0
"@CadeRageous Thx RT .Apple Own 2600 digital languages (IP) = NEW internet Leader,10% of cost of DIY .@googlenexus http://t.co/sQv0FmaPGO"	0
So got the new iphone6 and growing to love it. A bit bulky coming from the iphone5 but nice feel thanks Apple now waiting for Applewatch	1
"RT @JPDesloges: GTAT Creditors Want to Question Apple's Jeff Williams $AAPL Apple
http://t.co/FlFWmJ5LkH"	0
"SP500 Technology Bull% Index: The Apple Experiment ?  $SPY, $SPX, $ES_F, $XLK, $AAPL Apple  http://t.co/RjnT7rnbBi"	0
"Technical Observation of the Day: Tested the 20 DMA on Apple $AAPL Apple
http://t.co/6EJ6Mbv44f"	0
Apple's PT raised by JMP Securities to $150.00. outperform rating. http://t.co/omCdSCu85d $AAPL Apple	0
Apple's PT raised by JMP Securities to $150.00. outperform rating. http://t.co/XWaeIU03vr $AAPL Apple	0
"In emails, Jobs determined to keep iPod Apple-only  $AAPL Apple
http://t.co/JwK4grA7Zq"	0
"APPLE Intraday Comments - Pre-Opening - PREMIUM USERS  Apple Stockaction trading Stocks MKt
http://t.co/G0TeDLCB9z"	0
We love cocktails here at Apple Jacks and we want to share some of our favourite cocktails with you! Pop in... http://t.co/jC4EkbSTn3	0
"Apple working on making next phone drop in the safest way all the time...like a cat
http://t.co/dQBmgZydoY"	0
Apple's Recent Pullback A Buy Opportunity Apple http://t.co/YEAmT2V5qf	0
Apple's Eddy Cue Talks About Price-Fixing On E-Books: He'd 'Do It Again' Apple http://t.co/yHMmbvye9f	0
"In a Bay Area Courtroom, Lawyers Hit Replay on Apple History, via @nytimes antitrust @itunes ipod  http://t.co/tsQ9dUrK6B"	0
SteveJobs' Emails Show How He Wanted To Smear Competitors As ' Hackers' Apple http://t.co/BYJ0ZR62AV	1
Apple Stop liking man.	1
"Why Even Apple Is Surprised by the Enormous Demand for the iPhone 6 $AAPL Apple
http://t.co/rwGf20VByx"	0
"APPLE - Fibonacci Technicals Levels - Intraday - Pre-Opening $AAPL Apple 
http://t.co/ueCSTwoPcp"	0
YO I DIDNT TOUCH MY PHONE AT ALL AND RIGHT WHEN I DISCONNECTED IT FROM THE CHARGER IT WENT DOWN 3% Apple WE ARE GONNA SCRAP RIGHT NOW	1
TheStreet:  Why Even Apple Is Surprised by the Enormous Demand for the iPhone6. Apple http://t.co/lIicDmSVsj	0
Steve Jobs' Snarky Testimony Takes Center Stage in iPod Class-Action Lawsuit Opening http://t.co/Nxet3fEO5Q Apple	0
JimCramer you used the same logic to explain TOL earnings during the paek in housing..Its a retailer..Apple just like AMZN  not tech.	0
RT @ConsumerFeed: Apple's PT raised by JMP Securities to $150.00. outperform rating. http://t.co/XWaeIU03vr $AAPL Apple	1
BLOCK TRADE detected in Apple	0
iPhone6S Rumors Point To A CuriousåÊEarly 2015 Release - Forbes Apple http://t.co/YGHgLCjbfK	0
"APPLE Intraday Comments - Updated RANGE - PREMIUM USERS  Apple Stockaction trading Stocks MKt
http://t.co/G0TeDLCB9z"	0
Go Apple! Looks like a little squeeze again :) Apple $stocks	1
Is apple fairly valued at $115? Apple ios AppleWatch ApplePay Apple iPhone6 iPhone6Plus stocks finance stocks trading samsung	0
Apple iPhones Of The Future Could Save Themselves When You Drop Them http://t.co/CNl4d6nlsp	0
Butterfingers and Apple do mix: @applinsider: patents active fall protection system that shifts iPhones in midair http://t.co/qM52Rml6c9	0
ApplePay Partner Stripe Valued at $3.5 Billion in Funding Apple http://t.co/5KRh8CJDMB	0
"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL Apple 
http://t.co/fGN0TdxhyM"	0
"RT @JPDesloges: APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL Apple 
http://t.co/fGN0TdxhyM"	0
"My 17' MacBook Pro boots with pink vertical stripes, a gray screen, then shutting down and repeating...help Apple http://t.co/xZ4Wb3dm73"	1
@jakeflem Apple what year is it?	0
"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL Apple 
http://t.co/27JnTFmO0i"	0
@jakeflem Apple Try booting while holding Command R and see if you can do a disk repair	0
GOSH DARNIT Apple I DONT KNOW WHAT THE CLOUD IS	1
Apple:Apple's Eddy Cue Talks About Price-Fixing On E-Books: He'd 'Do It Agai...http://t.co/mSC8uepzPn	0
"@jakeflem Apple I had to get my logic board completely replaced, if it's under warranty they'll do it for free - make sure to back up b4"	0
"Big Spending by Consumers on Cyber Monday
CyberMonday, PayPal, Apple, Apple, eBay, WalMart, WMT, Sales,... http://t.co/pB6WltjTzZ"	0
"Allowing Apple final creative authority, @Chase will debut the first spot featuring ApplePay this week. http://t.co/lnve19yw7G"	0
"Apple CEO Tim Cook Talks Technology With Senator Orrin Hatch During Washington, D.C. Trip http://t.co/Nzd3IIMIBV Apple"	0
@jakeflem Apple We've previously had to deal with this issue it's really annoying. Try to reset the NVRAM http://t.co/EoIAf3wO5f	1
tell ur update to stop capitalizing everything Apple	1
@SSComposer Apple seems to ignore any key presses like command r and is just doing its own thing.	1
Apple now moves a point faster the a New York driver changes lanes.	0
@briannaUrie Apple Their autocorrect is so shit too	1
"@jakeflem Apple But it won't fix the problem for good, could back and you might have to change the logic board, check with  Apple Genius :("	1
"Kantar: Apple [Apple] On Track For 'Record Quarter' As iPhone6 Sales Bump Up Its .... (Wednesday, 3 December) http://t.co/HDmGr8fwYA"	1
@SaifBinS3eed Apple get the cloud to butt extension on your web browser	1
"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL Apple 
http://t.co/rFeLByukN6"	0
http://t.co/N87ZYWyaKQ YotaPhone2 is the future of cell phones. Apple and @samsung should be scared.	1
CNBCTV:  Cramer: Apple has no real competition Apple http://t.co/8cYgzEZQPN	1
CNBCTV:  Chromecast beats AppleTV Apple http://t.co/uX3vYSzHhu	1
"APPLE Intraday Comments - Updated RANGE , - PREMIUM USERS  Apple Stockaction trading Stocks MKt
http://t.co/G0TeDLCB9z"	0
"Opinions of 20K doctors on Fitbit &amp; Apple's HealthKit
http://t.co/wkLwORDA0Q
@KarthikPMO @MMA_4U @vr_ias @AMANet @AIMAIndia
HealthCare"	0
@umo_games Apple thanks for the tip! Seemed to do something but still pretty much the same. :(	0
@jokigenki Apple I think it's like 2011? Can't look right now.	1
"Trademark Confusion: Apple's App Store Trademark was rejected in Australia, approved in Europe  Canada  $AAPL Apple
http://t.co/m1Wt4QFYD1"	0
"Lowkey, Yosemite trash af I cant use my logic express 9 anymore Apple yall irritating the fuck outta me - Sincerely a disgruntled person"	1
@jimcramer Tks for setting the record straight for Apple investors!!!	0
@jakeflem Apple Yes It seems to fix it good the first time and then as time passes it deterioates until you have to change logic board	1
@jakeflem Apple  Sorry that you're going through that hope you get this fix it was a real pain for us too  but Apple care cover it for free	1
@alzaabi741 Apple I wish I could man.. I wish I could..	0
They gotta DO something '@_iRapeCouches: @SydneyA Apple SO TRASH my computer keeps freezing &amp; being dumb af after i upgraded to Yosemite	1
@_LanaCarine_ Apple doesn't have a twitter Applebees this is your problem now	1
RT @thehill: Justice Department cites 18th century federal law to get Apple to unlock iPhones: http://t.co/Eth0QpAIom	0
@umo_games Apple yeah no AppleCare here haha.	1
transpartent resin infused composite structures by Apple http://t.co/10yd6g3wK7	0
"Huge iPhone 6 Sales Push iOS market Share Up Worldwide: Report $AAPL Apple
http://t.co/Ogook0fGLQ"	1
"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL Apple 
http://t.co/Yv3QE2BGxD"	0
Anti-trust expert Peter Carstensen of @WisconsinLaw can discuss Apple antitrust case in California federal court http://t.co/LClHnQMOKf	0
"Samsung Sale Puts Spotlight On The Buyer, Corning GLW  Apple SSNLF http://t.co/oFQx1Go5eL"	0
"Taking Apple's Lead, Amazon Gets Physical - News - Harvard Business School http://t.co/UensGejRaJ @HBS Apple"	1
Rumors Surface for Apple iPhone6S and iPhone7 in 2015 Apple http://t.co/Qinl78BI0D	0
Apple s new patent against broken screens http://t.co/l2KQQhV8dp  @TechCrunch tech iphone business innovation http://t.co/LVMNZPg36F	0
@carlquintanilla @CNBC  Where would we be..if only Apple was in the Dow. sarc..	0
Steve Job's Deposition in iPod Lawsuit Could Cost Apple $1 Billion http://t.co/7vDXwvxKpe MusicBiz MusicIndustry Apple	1
Apple s new patent against broken screens http://t.co/LSwPdLt8UD  @TechCrunch tech iphone business innovation	0
7 awesome paid iPhone and iPad apps that are free for a limited time via @BGR Apple http://t.co/AAAkSIIgP0	1
@wdtuts @baxleyglass does because one belongs to Apple and the other to @Ang and the third is from @Adobe via employeediscount.	0
"VerrÌ_cktes GerÌ_cht: iPhone6s zum Apple [Apple] Watch. (Wednesday, 3 December) http://t.co/scANaAuNPe"	0
Did anyone update their Yosemite? My macbook is running like shit. Apple Apple	1
RT @hypebot: Steve Job's Deposition in iPod Lawsuit Could Cost Apple $1 Billion http://t.co/7vDXwvxKpe MusicBiz MusicIndustry Apple	0
"Kantar: iPhone 6 helps Apple gain share over Android, iPhone 5c outselling iPhone 6 Plus in US $AAPL Apple
http://t.co/YLL678kOkn"	1
"@jakeflem Apple That sucks, don't know what it cost in dollars but for us that was å£400 :("	1
Google Chromecast Surpasses Apple TV In U.S. Sales http://t.co/dgebBbU5vq Apple amazon amazonfiretv amzn Appletv	0
RT @KirkYuhnke: What do you think? Want an Apple Watch? http://t.co/7HjDjQ1iAb	0
Apple:Google tops Apple...//feeds.foxbusiness.com/~r/foxbusiness/video/~3/-DbuiO5m0_M/	0
"@jakeflem Apple take it in. that's a faulty graphics card which was recalled. had exact prob, they replaced mine (for free) out of warranty"	0
MacBook Pro 13   Non-retina First Startup: http://t.co/9l6RK2OLq2 via @youtube Apple macbook macbookpro startup hipster	0
MacBook Pro 13in Unboxing: http://t.co/F3IM9YbpxF via @youtube Apple macbook macbookpro startup hipster unboxing	0
iPad Mini Unboxing!: http://t.co/GnLy8W75nA via @youtube Apple ipadmini ipad macbook macbookpro startup hipster unboxing	0
iPad Mini First Time Startup!: http://t.co/vGHN798zzs via @youtube Apple ipadmini ipad macbook macbookpro startup hipster unbox	0
.Apple patents new reflex drop technology for Mobile devices|learn how this could come in handy MobileDose http://t.co/BSGtvfPc5B	0
"@sethlouey Apple iOS updates bricked Trish's phone too, seems like the Apple is getting a bit rotten"	1
UPDATE: Intel INTC Led Group Said to Back Plan That Would Limit Qualcomm QCOM Licensing Fees Apple HPQ  http://t.co/sDjnCTSVCH	0
What's at the core of Apple's new iOS7? Excellent updates for your phone's mobilesecurity. McAfee - http://t.co/pVo68ZVdq4	1
@jakeflem Apple Some info for you: http://t.co/J79FnVB94e http://t.co/m3pclPVgGK http://t.co/J72WyhXxx1 Hope it helps. PinkScreenOfDeath	0
"FBI investigates iPad school programme $AAPL Apple
http://t.co/s5ymu0u1Rb"	0
"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL Apple 
http://t.co/FrmecK7f8q"	0
"Hoping @Firefox does not cave! Apple should allow other browser engines! OpenUp
Could Soon Come To iOS TechCrunch  http://t.co/WGnY6XOarD"	0
Apple:5 companies growing faster than Apple...//rss.cnn.com/~r/rss/money_latest/~3/n1Ps4CmqWL4/index.html	0
@buzz I sit home every Friday night waiting for an invitation to join an Apple dev team.  (looks at his phone)   They'll call me one day.	0
why isn't there a dreidel emoji Apple	0
Bluetooth 4.2 to Bring Direct Internet Connectivity and Increased Speed http://t.co/w0hEGLfBpi Apple	0
